RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
7339,0,10/15/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,GREY,AUTO,1.0,Alloy,74611,AMERICAN,MEDIUM,CHRYSLER,5228.0,6375.0,6146.0,7385.0,5341.0,6371.0,8570.0,9939.0,,,18881,30272,GA,5495.0,0,1389
7341,0,10/15/2009,MANHEIM,2008,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,SILVER,AUTO,1.0,Alloy,50887,AMERICAN,MEDIUM,CHRYSLER,7342.0,7897.0,8429.0,9029.0,6966.0,7500.0,11237.0,11739.0,,,18881,30272,GA,7245.0,0,754
7342,0,10/15/2009,MANHEIM,2006,3,KIA,SPORTAGE 2WD V6 2.7L,EX,4D SPORT UTILITY EX,RED,AUTO,1.0,Alloy,77173,OTHER ASIAN,SMALL SUV,OTHER,8884.0,10528.0,10095.0,11870.0,8044.0,9256.0,12002.0,12821.0,,,18881,30272,GA,7560.0,0,1389
7343,0,10/22/2009,MANHEIM,2002,7,MERCURY,SABLE 3.0L V6 EFI,LS,4D SEDAN LS PREMIUM,GREY,AUTO,1.0,Alloy,57910,AMERICAN,MEDIUM,FORD,3052.0,4220.0,3796.0,5058.0,2162.0,3215.0,4989.0,6260.0,,,18111,30272,GA,5075.0,0,1054
7344,0,10/22/2009,MANHEIM,2005,4,MITSUBISHI,ENDEAVOR FWD 3.8L V6,XLS,4D SPORT UTILITY XLS,GREY,AUTO,1.0,Alloy,68285,OTHER ASIAN,MEDIUM SUV,OTHER,8016.0,9364.0,9157.0,10613.0,7608.0,8848.0,11232.0,12895.0,,,18111,30272,GA,7760.0,0,533
7345,1,10/22/2009,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GREY,AUTO,1.0,Alloy,94427,AMERICAN,MEDIUM,CHRYSLER,4750.0,6130.0,5630.0,7120.0,4820.0,5937.0,8082.0,9233.0,,,18111,30272,GA,4175.0,0,1341
7346,0,10/22/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,1.0,Alloy,94582,AMERICAN,MEDIUM,CHRYSLER,5223.0,6388.0,6141.0,7399.0,5425.0,6541.0,8656.0,9837.0,,,18111,30272,GA,3810.0,0,1630
7347,0,10/22/2009,MANHEIM,2004,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN,GREY,AUTO,1.0,Alloy,81197,AMERICAN,MEDIUM,CHRYSLER,3291.0,4500.0,4054.0,5360.0,2283.0,3394.0,5678.0,6762.0,,,18111,30272,GA,4175.0,0,1503
7348,0,10/22/2009,MANHEIM,2003,6,HONDA,PILOT 3.5L V6 MPI,EX,4D SPORT UTILITY EX,GREY,AUTO,1.0,Alloy,85992,TOP LINE ASIAN,LARGE SUV,OTHER,7037.0,8144.0,8100.0,9296.0,7627.0,8610.0,10599.0,11816.0,,,18111,30272,GA,8960.0,0,1283
7349,0,10/22/2009,MANHEIM,2006,3,KIA,SEDONA 3.8L V6 MPI,EX,4D WAGON EX,GREY,AUTO,2.0,Covers,61032,OTHER ASIAN,VAN,OTHER,7789.0,9213.0,8912.0,10450.0,6691.0,8319.0,10917.0,12662.0,,,18111,30272,GA,7145.0,0,1215
7350,0,10/22/2009,MANHEIM,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L SPORT TRAC,GREY,AUTO,1.0,Alloy,86794,AMERICAN,MEDIUM SUV,FORD,7691.0,9172.0,8806.0,10406.0,7601.0,9285.0,8709.0,10528.0,,,18111,30272,GA,8260.0,0,1243
7351,0,10/22/2009,MANHEIM,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,GREY,AUTO,2.0,Covers,66124,AMERICAN,COMPACT,GM,3078.0,3945.0,3824.0,4761.0,3097.0,4055.0,3845.0,4879.0,,,18111,30272,GA,4200.0,0,1020
7352,0,10/22/2009,MANHEIM,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,GREY,AUTO,2.0,Covers,66842,AMERICAN,MEDIUM,CHRYSLER,7937.0,8706.0,9072.0,9902.0,7857.0,8711.0,8986.0,9908.0,,,18111,30272,GA,7260.0,0,1020
7353,0,10/22/2009,MANHEIM,2003,6,FORD,FOCUS 2.0L I4 SFI,ZX3,2D COUPE ZX3,BLACK,AUTO,1.0,Alloy,73037,AMERICAN,COMPACT,FORD,2418.0,3167.0,3111.0,3920.0,2806.0,3591.0,5743.0,6958.0,,,18111,30272,GA,4675.0,0,1455
7354,0,10/29/2009,MANHEIM,2003,6,JEEP,LIBERTY 4WD V6 3.7L,Spo,4D SUV SPORT,RED,AUTO,1.0,Alloy,73312,AMERICAN,SMALL SUV,CHRYSLER,5631.0,6927.0,6581.0,7981.0,5084.0,6406.0,8377.0,9972.0,,,18111,30272,GA,6695.0,0,1220
7355,0,10/29/2009,MANHEIM,2006,3,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,WHITE,AUTO,1.0,Alloy,77517,OTHER ASIAN,MEDIUM SUV,OTHER,6806.0,8448.0,7850.0,9624.0,7872.0,9097.0,12028.0,13494.0,,,18111,30272,GA,7960.0,0,1740
7356,0,10/29/2009,MANHEIM,2003,6,PONTIAC,MONTANA 3.4L V6 EFI,,4D MINIVAN EXT 3.4L,GREEN,AUTO,1.0,Alloy,83693,AMERICAN,VAN,GM,3141.0,4490.0,3892.0,5349.0,3569.0,4709.0,7117.0,8091.0,,,18111,30272,GA,4475.0,0,5392
7357,0,10/29/2009,MANHEIM,2002,7,CHEVROLET,CAVALIER 4C 2.4L I-4,LS,4D SEDAN Z24,RED,AUTO,1.0,Alloy,81007,AMERICAN,COMPACT,GM,1946.0,2568.0,2602.0,3273.0,1510.0,2094.0,4204.0,5021.0,,,18111,30272,GA,4200.0,0,2452
7358,0,10/29/2009,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 4.7L,ST,4D SUV 4.7L,BLACK,AUTO,1.0,Alloy,67776,AMERICAN,MEDIUM SUV,CHRYSLER,9278.0,11060.0,10520.0,12445.0,8885.0,10941.0,13144.0,14964.0,,,18111,30272,GA,8360.0,0,1411
7360,0,10/29/2009,MANHEIM,2002,7,CHEVROLET,AVALANCHE 1500 4WD V,150,4D SUV-PICKUP 5.3L,WHITE,AUTO,1.0,Alloy,87893,AMERICAN,LARGE TRUCK,GM,9006.0,10661.0,10226.0,12014.0,7878.0,9860.0,11570.0,13737.0,,,18111,30272,GA,9860.0,0,2712
7361,0,10/29/2009,MANHEIM,2004,5,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,SILVER,AUTO,1.0,Alloy,91220,AMERICAN,MEDIUM,FORD,3164.0,4402.0,3917.0,5254.0,3929.0,4977.0,6627.0,7579.0,,,18111,30272,GA,4175.0,0,1053
7362,0,10/29/2009,MANHEIM,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,BLACK,AUTO,2.0,Covers,67117,OTHER ASIAN,MEDIUM,OTHER,5111.0,6156.0,6020.0,7148.0,4742.0,5738.0,7876.0,9203.0,,,18881,30272,GA,4900.0,0,533
7363,0,10/29/2009,MANHEIM,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,BLACK,AUTO,1.0,Alloy,73719,AMERICAN,LARGE,GM,3958.0,5036.0,4775.0,5939.0,3782.0,4769.0,7091.0,8396.0,,,18111,30272,GA,5895.0,0,1974
7364,0,10/29/2009,MANHEIM,2007,2,DODGE,NITRO 2WD V6 3.7L V6,SXT,4D SUV 3.7L,RED,AUTO,1.0,Alloy,83644,AMERICAN,MEDIUM SUV,CHRYSLER,12746.0,14404.0,14266.0,16056.0,12141.0,14139.0,15977.0,17672.0,,,18111,30272,GA,8460.0,0,723
7365,0,10/29/2009,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,GREEN,AUTO,1.0,Alloy,80410,AMERICAN,LARGE SUV,FORD,7038.0,8396.0,8101.0,9568.0,8975.0,10156.0,13210.0,14948.0,,,18111,30272,GA,10775.0,0,1413
7366,0,10/29/2009,MANHEIM,2004,5,DODGE,DURANGO 2WD V6 3.7L,SLT,4D SUV 3.7L SLT,SILVER,AUTO,1.0,Alloy,80728,AMERICAN,MEDIUM SUV,CHRYSLER,5893.0,6688.0,6864.0,7723.0,4830.0,5730.0,8939.0,9665.0,,,18111,30272,GA,7245.0,0,1373
7367,1,10/29/2009,MANHEIM,2004,5,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE1,BLUE,AUTO,,,85499,AMERICAN,MEDIUM,GM,3372.0,4698.0,4142.0,5574.0,3372.0,4698.0,4142.0,5574.0,,,18111,30272,GA,4110.0,0,2412
7368,0,10/29/2009,MANHEIM,2001,8,CHEVROLET,TAHOE 2WD 5.3L V8 SF,Bas,4D SUV 5.3L,BLACK,AUTO,1.0,Alloy,94216,AMERICAN,LARGE SUV,GM,5918.0,7324.0,6891.0,8410.0,5486.0,6506.0,8911.0,10006.0,,,18111,30272,GA,6330.0,0,2218
7369,1,10/29/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Lim,4D SEDAN,GREY,AUTO,,,91362,AMERICAN,MEDIUM,CHRYSLER,4852.0,5957.0,5740.0,6934.0,4852.0,5957.0,5740.0,6934.0,,,18111,30272,GA,4110.0,0,1630
7371,0,11/5/2009,MANHEIM,2001,8,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,72146,AMERICAN,MEDIUM,CHRYSLER,2875.0,3687.0,3605.0,4482.0,2502.0,3239.0,5286.0,6396.0,,,18111,30272,GA,3685.0,0,1689
7372,0,11/5/2009,MANHEIM,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,1.0,Alloy,68669,AMERICAN,MEDIUM,CHRYSLER,4121.0,5437.0,4951.0,6372.0,3715.0,4706.0,6966.0,8091.0,,,18111,30272,GA,5505.0,0,1020
7373,0,11/5/2009,MANHEIM,2004,5,CHEVROLET,AVEO,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,64589,AMERICAN,COMPACT,GM,2454.0,3275.0,3150.0,4037.0,2599.0,3269.0,5492.0,6144.0,,,18111,30272,GA,3160.0,0,728
7374,0,11/5/2009,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLUE,AUTO,1.0,Alloy,72958,AMERICAN,VAN,CHRYSLER,8586.0,11181.0,9773.0,12575.0,7777.0,9657.0,11763.0,13529.0,,,18111,30272,GA,7210.0,0,1623
7375,0,11/5/2009,MANHEIM,2004,5,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GOLD,AUTO,1.0,Alloy,85797,AMERICAN,MEDIUM,FORD,4144.0,5438.0,4976.0,6373.0,2821.0,3935.0,6586.0,7578.0,,,18111,30272,GA,4785.0,0,983
7376,0,11/5/2009,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 5.3L LS,GREEN,AUTO,1.0,Alloy,75404,AMERICAN,MEDIUM SUV,GM,6317.0,7994.0,7322.0,9134.0,5433.0,5805.0,10487.0,10751.0,,,18111,30272,GA,8910.0,0,2499
7377,1,11/5/2009,MANHEIM,2003,6,MAZDA,MPV 2WD V6,ES,WAGON DX,BLUE,AUTO,1.0,Alloy,83276,OTHER ASIAN,VAN,OTHER,4980.0,6636.0,5878.0,7667.0,5100.0,6186.0,10346.0,12549.0,,,18111,30272,GA,5075.0,0,1413
7378,0,11/5/2009,MANHEIM,2005,4,DODGE,DURANGO 2WD V6,ST,4D SUV 3.7L,RED,AUTO,1.0,Alloy,83414,AMERICAN,MEDIUM SUV,CHRYSLER,5834.0,7171.0,6801.0,8245.0,6812.0,8452.0,10373.0,12084.0,,,18111,30272,GA,7360.0,0,1373
7379,0,11/10/2009,MANHEIM,2008,1,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,55792,AMERICAN,LARGE,GM,8612.0,9551.0,9801.0,10815.0,8222.0,9346.0,12559.0,13635.0,,,10315,30272,GA,8200.0,1,1500
7380,0,11/10/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLACK,AUTO,1.0,Alloy,72638,AMERICAN,MEDIUM SUV,GM,7305.0,8602.0,8389.0,9790.0,7219.0,8700.0,11242.0,12606.0,,,10315,30272,GA,8000.0,1,1155
7382,0,11/12/2009,MANHEIM,2007,2,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,BEIGE,AUTO,1.0,Alloy,68059,AMERICAN,MEDIUM,GM,6897.0,8231.0,7949.0,9389.0,6333.0,7582.0,9913.0,12205.0,,,18881,30272,GA,6730.0,0,923
7383,0,11/12/2009,MANHEIM,2006,3,PONTIAC,G6 V6,GT,4D SEDAN GT,RED,AUTO,1.0,Alloy,82817,AMERICAN,MEDIUM,GM,8016.0,9572.0,9157.0,10838.0,6880.0,8163.0,11092.0,12612.0,,,18881,30272,GA,7760.0,0,1373
7384,0,11/12/2009,MANHEIM,2005,4,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED TURBO,SILVER,AUTO,1.0,Alloy,76610,AMERICAN,MEDIUM,CHRYSLER,5479.0,6631.0,6417.0,7661.0,4697.0,5312.0,8291.0,9047.0,,,18881,30272,GA,4625.0,0,1506
7385,0,11/12/2009,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,66729,AMERICAN,MEDIUM SUV,GM,6536.0,8125.0,7559.0,9275.0,6373.0,7720.0,10258.0,12043.0,,,18881,30272,GA,8460.0,0,1703
7386,0,11/12/2009,MANHEIM,2004,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GOLD,AUTO,1.0,Alloy,80542,AMERICAN,MEDIUM,CHRYSLER,3142.0,4161.0,3893.0,4994.0,3656.0,4579.0,6895.0,8636.0,,,18881,30272,GA,4710.0,0,1503
7387,0,11/12/2009,MANHEIM,2004,5,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,GREEN,AUTO,1.0,Alloy,70845,AMERICAN,LARGE SUV,FORD,7456.0,8677.0,8552.0,9871.0,7861.0,9365.0,11609.0,13621.0,,,18881,30272,GA,10225.0,0,1038
7388,0,11/12/2009,MANHEIM,2005,4,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,1.0,Alloy,67510,OTHER ASIAN,MEDIUM,OTHER,3954.0,5069.0,4770.0,5975.0,3861.0,4601.0,7065.0,8039.0,,,18881,30272,GA,5345.0,0,533
7390,1,11/12/2009,MANHEIM,2004,5,CHEVROLET,MONTE CARLO,SS,2D COUPE SS,BEIGE,AUTO,,,84284,AMERICAN,LARGE,GM,7117.0,9262.0,8186.0,10503.0,6437.0,8418.0,7452.0,9591.0,,,18881,30272,GA,7260.0,0,2152
7392,0,11/12/2009,MANHEIM,2005,4,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED TURBO,PURPLE,AUTO,1.0,Alloy,58874,AMERICAN,MEDIUM,CHRYSLER,5479.0,6631.0,6417.0,7661.0,3652.0,4765.0,7261.0,8479.0,,,18881,30272,GA,5695.0,0,1169
7393,0,11/12/2009,MANHEIM,2005,4,PONTIAC,G6 V6,GT,4D SEDAN GT,WHITE,AUTO,1.0,Alloy,87857,AMERICAN,MEDIUM,GM,6905.0,8070.0,7957.0,9216.0,6109.0,7291.0,10126.0,12136.0,,,18881,30272,GA,7245.0,0,1373
7394,0,11/19/2009,MANHEIM,2005,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GOLD,AUTO,1.0,Alloy,83369,AMERICAN,LARGE,GM,4993.0,6451.0,5892.0,7467.0,5033.0,6288.0,8296.0,9623.0,,,18881,30272,GA,6845.0,0,2152
7395,0,11/19/2009,MANHEIM,2008,1,DODGE,CALIBER,SE,4D WAGON,MAROON,AUTO,2.0,Covers,44021,AMERICAN,MEDIUM,CHRYSLER,6819.0,7296.0,7865.0,8380.0,6966.0,7500.0,11237.0,11739.0,,,18881,30272,GA,7245.0,0,693
7396,0,11/19/2009,MANHEIM,2006,3,FORD,FUSION 4C,S,4D SEDAN S,RED,AUTO,1.0,Alloy,80749,AMERICAN,MEDIUM,FORD,6191.0,7690.0,7186.0,8805.0,6092.0,7659.0,9568.0,11588.0,,,18881,30272,GA,7660.0,0,853
7397,0,11/19/2009,MANHEIM,2008,1,FORD,FUSION 4C,S,4D SEDAN S,GREEN,AUTO,2.0,Covers,48374,AMERICAN,MEDIUM,FORD,8508.0,9696.0,9689.0,10972.0,8767.0,10043.0,13485.0,14441.0,,,18881,30272,GA,8245.0,0,623
7399,0,11/19/2009,MANHEIM,2006,3,CHRYSLER,300,Lim,4D SEDAN,GREEN,AUTO,1.0,Alloy,81731,AMERICAN,SPECIALTY,CHRYSLER,9107.0,10751.0,10336.0,12111.0,8817.0,10367.0,12726.0,14374.0,,,18881,30272,GA,10375.0,0,1503
7400,0,11/19/2009,MANHEIM,2006,3,DODGE,DURANGO 2WD V6,SXT,4D SUV 3.7L,BLUE,AUTO,1.0,Alloy,48917,AMERICAN,MEDIUM SUV,CHRYSLER,8318.0,9630.0,9483.0,10900.0,7955.0,9346.0,11925.0,13031.0,,,18881,30272,GA,8860.0,0,905
7401,0,11/19/2009,MANHEIM,2004,5,FORD,F150 PICKUP 2WD V8,XL,EXT CAB 5.4L LARIAT,BLACK,AUTO,1.0,Alloy,67380,AMERICAN,LARGE TRUCK,FORD,8275.0,9979.0,9437.0,11277.0,8137.0,9595.0,12699.0,14079.0,,,18881,30272,GA,9775.0,0,728
7402,0,11/19/2009,MANHEIM,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,1.0,Alloy,82343,AMERICAN,MEDIUM,CHRYSLER,4229.0,5158.0,5067.0,6071.0,4820.0,5937.0,8082.0,9233.0,,,10315,30272,GA,4830.0,1,1243
7403,0,11/19/2009,MANHEIM,2008,1,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2.0,Covers,43122,AMERICAN,MEDIUM,CHRYSLER,6819.0,7296.0,7865.0,8380.0,7208.0,7783.0,11086.0,11539.0,,,18881,30272,GA,7245.0,0,693
7404,0,11/19/2009,MANHEIM,2006,3,DODGE,DURANGO 2WD V6,SXT,4D SUV 3.7L,RED,AUTO,1.0,Alloy,63457,AMERICAN,MEDIUM SUV,CHRYSLER,8318.0,9630.0,9483.0,10900.0,7955.0,9346.0,11925.0,13031.0,,,18881,30272,GA,8010.0,0,1118
7405,1,11/19/2009,MANHEIM,2005,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BLUE,AUTO,1.0,Alloy,83034,AMERICAN,MEDIUM,CHRYSLER,2928.0,3857.0,3662.0,4666.0,3279.0,4407.0,6369.0,7577.0,,,18881,30272,GA,3375.0,0,1243
7406,0,11/19/2009,MANHEIM,2006,3,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.3L,GREEN,AUTO,1.0,Alloy,62850,AMERICAN,LARGE TRUCK,GM,8716.0,10840.0,9913.0,12207.0,8837.0,11449.0,12883.0,15734.0,,,18881,30272,GA,10675.0,0,1118
7407,0,11/19/2009,MANHEIM,2008,1,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,2.0,Covers,42739,AMERICAN,MEDIUM,CHRYSLER,6819.0,7296.0,7865.0,8380.0,6966.0,7500.0,11237.0,11739.0,,,18881,30272,GA,7245.0,0,693
7408,0,11/25/2009,MANHEIM,2003,6,CHEVROLET,MALIBU V6,Bas,4D SEDAN,RED,AUTO,2.0,Covers,57635,AMERICAN,MEDIUM,GM,2033.0,2889.0,2696.0,3620.0,2480.0,3409.0,5233.0,6328.0,,,18881,30272,GA,3625.0,0,1966
7409,0,11/25/2009,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L,GOLD,AUTO,1.0,Alloy,68152,AMERICAN,LARGE TRUCK,CHRYSLER,5620.0,7076.0,6570.0,8142.0,6126.0,7712.0,9614.0,11269.0,,,18111,30272,GA,7510.0,0,533
7410,0,11/25/2009,MANHEIM,2004,5,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,3.0,Special,74923,AMERICAN,SPORTS,FORD,4897.0,6134.0,5789.0,7125.0,4672.0,5540.0,8667.0,9545.0,,,18111,30272,GA,6895.0,0,803
7411,0,11/25/2009,MANHEIM,2006,3,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,SILVER,AUTO,1.0,Alloy,63713,AMERICAN,LARGE TRUCK,CHRYSLER,9252.0,11710.0,10492.0,13147.0,10143.0,11953.0,14774.0,16466.0,,,18881,30272,GA,11490.0,0,825
7412,1,11/30/2009,MANHEIM,2004,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,PURPLE,AUTO,1.0,Alloy,87928,AMERICAN,MEDIUM,CHRYSLER,3332.0,4369.0,4099.0,5219.0,3555.0,4537.0,7063.0,8135.0,,,18111,30272,GA,4000.0,0,1503
7413,1,11/30/2009,MANHEIM,2005,4,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,WHITE,AUTO,1.0,Alloy,69621,AMERICAN,SMALL SUV,FORD,5643.0,7212.0,6594.0,8289.0,5568.0,6906.0,8565.0,9963.0,,,18111,30272,GA,7000.0,0,825
7414,0,11/30/2009,MANHEIM,2007,2,FORD,MUSTANG V6,Bas,2D COUPE,WHITE,AUTO,1.0,Alloy,55338,AMERICAN,SPORTS,FORD,9792.0,11445.0,11075.0,12861.0,10473.0,11933.0,14151.0,15643.0,,,18111,30272,GA,9400.0,0,671
7415,0,11/30/2009,MANHEIM,2005,5,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,WHITE,AUTO,,,69663,AMERICAN,SMALL SUV,FORD,5813.0,7275.0,9284.0,10977.0,6163.0,7264.0,9437.0,10933.0,,,18111,30272,GA,7000.0,0,825
7416,0,12/3/2009,MANHEIM,2006,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,SILVER,AUTO,1.0,Alloy,84628,AMERICAN,CROSSOVER,CHRYSLER,10410.0,12454.0,13554.0,15252.0,10114.0,12132.0,13572.0,15032.0,,,18111,30272,GA,7410.0,0,1503
7417,0,12/3/2009,MANHEIM,2003,6,DODGE,1500 RAM PICKUP 4WD,Lar,QUAD CAB 5.7L,BLUE,AUTO,1.0,Alloy,95454,AMERICAN,LARGE TRUCK,CHRYSLER,10701.0,13466.0,14997.0,17907.0,8621.0,11014.0,12274.0,14754.0,,,18111,30272,GA,9625.0,0,2362
7418,0,12/3/2009,MANHEIM,2006,3,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,SILVER,AUTO,1.0,Alloy,73628,AMERICAN,MEDIUM SUV,GM,8863.0,10817.0,14328.0,15734.0,9692.0,11667.0,13859.0,15698.0,,,18111,30272,GA,9525.0,0,3667
7419,0,12/3/2009,MANHEIM,2006,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,GREY,AUTO,1.0,Alloy,85691,AMERICAN,MEDIUM,GM,6234.0,7395.0,10415.0,12042.0,6194.0,7272.0,10232.0,11810.0,,,18111,30272,GA,6295.0,0,853
7421,1,12/3/2009,MANHEIM,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,GREEN,AUTO,1.0,Alloy,70627,AMERICAN,MEDIUM,CHRYSLER,4244.0,5127.0,7288.0,8095.0,3405.0,4137.0,6587.0,7519.0,,,18111,30272,GA,5695.0,0,1155
7422,0,12/10/2009,MANHEIM,2007,2,PONTIAC,G6 4C,Bas,4D SEDAN SE1,RED,AUTO,2.0,Covers,70244,AMERICAN,MEDIUM,GM,7246.0,8198.0,11283.0,12415.0,6874.0,7765.0,11030.0,12249.0,,,18881,30272,GA,6945.0,0,1038
7423,0,12/10/2009,MANHEIM,2007,2,PONTIAC,G6 V6,Bas,4D SEDAN SE1,RED,AUTO,1.0,Alloy,69480,AMERICAN,MEDIUM,GM,7447.0,8559.0,11342.0,12560.0,7272.0,8275.0,11560.0,12513.0,,,18881,30272,GA,6645.0,0,1118
7424,0,12/10/2009,MANHEIM,2006,3,HYUNDAI,ACCENT,GLS,4D SEDAN GLS,MAROON,AUTO,2.0,Covers,20987,OTHER ASIAN,COMPACT,OTHER,5283.0,6121.0,8285.0,9274.0,4820.0,5850.0,8146.0,9427.0,,,18881,30272,GA,6030.0,0,642
7425,0,12/10/2009,MANHEIM,2006,3,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,70224,AMERICAN,COMPACT,GM,4616.0,5581.0,8390.0,9381.0,5189.0,6214.0,8729.0,9895.0,,,18881,30272,GA,5545.0,0,803
7426,0,12/10/2009,MANHEIM,2004,5,GMC,1500 SIERRA PICKUP 2,SLE,EXT CAB 5.3L,SILVER,AUTO,1.0,Alloy,78583,AMERICAN,LARGE TRUCK,GM,7474.0,9112.0,11795.0,13835.0,7669.0,8845.0,11711.0,13088.0,,,18881,30272,GA,10575.0,0,1155
7428,1,12/10/2009,MANHEIM,2006,3,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,SILVER,AUTO,,,73875,OTHER ASIAN,MEDIUM SUV,OTHER,8626.0,9888.0,12816.0,14243.0,8713.0,9814.0,13403.0,15036.0,,,18881,30272,GA,7560.0,0,1740
7429,0,12/17/2009,MANHEIM,2007,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,BLUE,AUTO,1.0,Alloy,76214,AMERICAN,LARGE,GM,7816.0,9218.0,12101.0,13872.0,9051.0,10523.0,12902.0,14267.0,,,18880,30272,GA,7910.0,0,1974
7430,0,12/17/2009,MANHEIM,2005,4,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L,BEIGE,AUTO,1.0,Alloy,91419,AMERICAN,LARGE SUV,GM,9889.0,11695.0,15839.0,17385.0,10893.0,12593.0,16079.0,18043.0,,,52117,30272,GA,9275.0,0,1918
7432,0,12/17/2009,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 3.7L,SILVER,AUTO,1.0,Alloy,74960,AMERICAN,LARGE TRUCK,CHRYSLER,6553.0,9054.0,10972.0,13811.0,6892.0,8808.0,10425.0,12092.0,,,52117,30272,GA,7560.0,0,569
7433,0,12/17/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,1.0,Alloy,75917,AMERICAN,MEDIUM,CHRYSLER,5445.0,6290.0,9224.0,10238.0,5903.0,6861.0,9017.0,10110.0,,,52117,30272,GA,5345.0,0,1389
7434,0,12/17/2009,MANHEIM,2005,4,PONTIAC,G6 V6,GT,4D SEDAN GT,BLUE,AUTO,1.0,Alloy,59709,AMERICAN,MEDIUM,GM,6198.0,7321.0,9844.0,11225.0,7108.0,8439.0,10905.0,12609.0,,,18880,30272,GA,7260.0,0,1003
